Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
	DENNY	BRYAN		O	GP00	2013	2012	5/14/2013	8211602	FD
HONORABLE	DENT	CHARLES W.		X	PA15	2013	2012	5/9/2013	8210255	FD
HONORABLE	DENT	CHARLES W.		O	PA15	2013	2012	7/17/2013	8212615	FD
	DENTON	JAMES F.	JR.	D	FL12	2013	2013	10/9/2013	8213321	FD
	DEOUDES	JOHN WILLIAM		X	TX24	2013	2012	5/9/2013	8210256	FD
	DEOUDES	JOHN WILLIAM		O	TX24	2013	2012	7/15/2013	8212597	FD
HONORABLE	DESANTIS	RON		A	FL06	2013	2012	7/17/2013	8212553	FD
HONORABLE	DESANTIS	RON		O	FL06	2013	2012	5/15/2013	8212038	FD
HONORABLE	DESJARLAIS	SCOTT		O	TN04	2013	2012	5/15/2013	8212039	FD
	DESSY	BLANE K.		O	LC00	2013	2012	5/7/2013	8211133	FD
	DESTEFANO	JOHN		X	SH00	2013	2012	5/22/2013	8210714	FD
	DESTEFANO	JOHN		X	SH00	2013	2012	7/19/2013	8212652	FD
	DESTEFANO	JOHN		T	SH00	2013	2013	9/10/2013	8213104	FD
	DESTEFANO	JOHN		O	SH00	2013	2012	9/10/2013	8213105	FD
	DETERS	ALLISON M.		O	AP00	2013	2012	5/15/2013	8211770	FD
	DETWILER	JODI L.		O	CL00	2013	2012	5/14/2013	8211603	FD
HONORABLE	DEUTCH	THEODORE E.		O	FL21	2013	2012	5/15/2013	8212040	FD
	DEUTSCH	JEREMY		O	WA05	2013	2012	5/15/2013	8211761	FD
	DEVLIN	PATRICK J.		O	NL00	2013	2012	5/6/2013	8211085	FD
	DEVOOGHT	JOSEPH		A	IN01	2013	2012	10/7/2013	8213212	FD
	DEVOOGHT	JOSEPH		O	IN01	2013	2012	5/14/2013	8211604	FD
	DEWITTE	JONATHAN		X	MI02	2013	2012	5/16/2013	8210514	FD
	DHILLON	UTTAM A.		X	BA00	2013	2012	3/25/2013	8210055	FD
	DHILLON	UTTAM A.		A	BA00	2013	2012	8/21/2014	8216450	FD
	DHILLON	UTTAM A.		O	BA00	2013	2012	6/14/3013	8212287	FD
	DIAMOND	HOWARD		T	IR00	2013	2013	3/25/2013	8210030	FD
HONORABLE	DIAZ-BALART	MARIO		O	FL25	2013	2012	5/15/2013	8211958	FD
	DIBIASE	THOMAS A.		O	CP00	2013	2012	5/15/2013	8211747	FD
	DICK	DARREN M.		O	IT00	2013	2012	5/15/2013	8211769	FD
HONORABLE	DICKS	NORMAN DEVALOIS		T	WA06	2013	2013	12/31/2012	8209579	FD
	DIEFFENDERFER	GARY L.		O	AO00	2013	2012	5/13/2013	8211393	FD
	DIETZ	ILON B.		T	ND00	2013	2013	4/26/2013	8210138	FD
	DIETZ	MATTHEW H.		O	PA17	2013	2012	6/13/2013	8212263	FD
	DIETZEL	PAUL	II	X	LA06	2013	2012	6/20/2013	9103156	FD
	DIETZEL	PAUL	II	O	LA06	2013	2012	8/1/2013	8212750	FD
	DIFOLCO	FRANCOIS A.		O	LC00	2013	2012	5/13/2013	8211394	FD
	DIIORGI	MICHELE		T	NJ09	2013	2013	3/27/2013	8210031	FD
	DILGER	ROBERT J.		O	LC00	2013	2012	5/13/2013	8211395	FD
	DILLIHAY	MARILYN J.		X	TN09	2013	2012	5/16/2013	8210510	FD
	DILLIHAY	MARILYN J.		O	TN09	2013	2012	8/13/2013	8212954	FD
	DILLON	SEAN		X	TX25	2013	2012	5/22/2013	8210715	FD
	DILLON	SEAN		O	TX25	2013	2012	6/28/2013	8212415	FD
	DIMAROB	MICHELLE N.		A	WM00	2013	2012	3/4/2014	8214181	FD
	DIMAROB	MICHELLE N.		O	WM00	2013	2012	6/14/2013	8212276	FD
	DIMUNATION	MARK G.		O	LC00	2013	2012	5/15/2013	9102723	FD
	DINAN	TERRY M.		O	CB00	2013	2012	5/10/2013	8211297	FD
HONORABLE	DINGELL	JOHN D.		O	MI12	2013	2012	5/15/2013	8212041	FD
	DISANTO	DINO		A	OH14	2013	2012	11/22/2013	8213550	FD
	DISANTO	DINO		O	OH14	2013	2012	5/15/2013	8211745	FD
	DISRUD	DOUGLAS R.		O	AP00	2013	2012	5/10/2013	8211298	FD
	DISRUD	DOUGLAS R.		A	AP00	2013	2012	10/3/2013	8213181	FD
	DIXON	CAROL E.		O	SO00	2013	2012	4/26/2013	8210920	FD
	DIXON	DEBRA A.		X	CA34	2013	2012	5/22/2013	8210716	FD
	DIXON	DEBRA A.		O	CA34	2013	2012	6/14/2013	8212301	FD
	DIXON	DEBRA A.		A	CA34	2013	2012	11/26/2013	8213551	FD
	DIZARD	ROBERT	JR.	O	LC00	2013	2012	5/14/2013	8211605	FD
	DOBROZSI	JEFFREY J.		O	LA03	2013	2012	5/14/2013	8211606	FD
	DODGE	BARBARA J.		O	FL19	2013	2012	5/14/2013	8211607	FD
	DODGE	PENNY L.		O	OR04	2013	2012	5/15/2013	8211757	FD
	DODGSON	ELIZABETH E.		O	CP00	2013	2012	4/24/2013	8210892	FD
	DOERN	MARTIN E.		O	RE00	2013	2012	12/18/2013	8213685	FD
	DOGAN	MELVIN L.		O	CP00	2013	2012	4/15/2013	8210823	FD
HONORABLE	DOGGETT	LLOYD		X	TX35	2013	2012	5/17/2013	8210537	FD
HONORABLE	DOGGETT	LLOYD		O	TX35	2013	2012	8/9/2013	8212841	FD
	DOHERTY	CLARE C.		N	TI00	2013	2012	2/20/2013	8209901	FD
	DOHERTY	CLARE C.		O	TI00	2013	2012	3/11/2013	8209972	FD
	DOLAN	NANCY		O	VR00	2013	2012	2/19/2013	8209872	FD
	DOLBOW	WILLIAM R.		T	ML00	2013	2013	3/21/2013	8210032	FD
HONORABLE	DOLD	ROBERT		T	IL10	2013	2013	2/14/2013	8209865	FD
	DOLD	ROBERT JAMES	JR.	A	IL10	2013	2012	5/9/2014	8214868	FD
	DOLD	ROBERT JAMES	JR.	O	IL10	2013	2012	6/21/2013	8212371	FD
	DOMINO	CARL J.		X	FL18	2013	2012	8/5/2013	8212801	FD
	DOMINO	CARL J.		A	FL18	2013	2012	1/3/2014	8213770	FD
	DOMINO	CARL J.		O	FL18	2013	2012	11/14/2013	8213487	FD
	DONAHUE	KYLE F.		A	CL00	2013	2012	5/15/2013	8211749	FD
	DONAHUE	KYLE F.		O	CL00	2013	2012	5/14/2013	8211608	FD
	DONCHES	MICHELLE M.		O	OH08	2013	2012	5/14/2013	8211609	FD
	DONESA	CHRISTOPHER A.		O	IT00	2013	2012	5/22/2013	9102853	FD
	DONESA	CHRISTOPHER A.		T	IT00	2013	2013	12/11/2013	8213642	FD
HONORABLE	DONNELLY	JOE		A	IN02	2013	2012	9/12/2013	8213109	FD
	DONOVAN	GARRETT		O	MA09	2013	2012	5/14/2013	8211610	FD
	DONOVAN	MARY B.		O	LC00	2013	2012	4/22/2013	8210846	FD
	DOOLEY	GENEVA		O	AO00	2013	2012	5/14/2013	8211611	FD
	DORN	GEORGETTE M.		X	LC00	2013	2012	5/17/2013	8210653	FD
	DORN	GEORGETTE M.		O	LC00	2013	2012	6/11/2013	8212223	FD
	DORN	JEFFREY R.		O	GP00	2013	2012	5/20/2013	9102834	FD
	DORNATT	ROCHELLE S.		O	CA20	2013	2012	5/9/2013	8211229	FD
	DOROTHY	MICHELLE		A	CA52	2013	2012	3/24/2014	8214314	FD
	DOROTHY	MICHELLE		O	CA52	2013	2012	5/15/2013	8211751	FD
	DOTSON	GREGORY J.		X	CM00	2013	2012	5/22/2013	8210717	FD
	DOTSON	GREGORY J.		O	CM00	2013	2012	8/8/2013	8212812	FD
	DOTY	ERIN		X	TX34	2013	2012	5/16/2013	8210521	FD
	DOTY	ERIN		O	TX34	2013	2012	8/12/2013	8212866	FD
	DOTZLER	DOREEN M.		O	CL00	2013	2012	5/15/2013	8211753	FD
	DOTZLER	DOREEN M.		A	CL00	2013	2012	10/14/2013	8213232	FD
	DOUGLAS	JOHN F.		D	GA10	2013	2013	3/7/2013	8209938	FD
	DOVE	LISA B.		O	LC00	2013	2012	5/15/2013	8211743	FD
	DOWD	TIMOTHY A.		O	JT00	2013	2012	5/14/2013	8211612	FD
	DOWNS	GLEN A.		O	NC03	2013	2012	5/2/2013	8211019	FD
	DOYLE	CHARLES		O	LC00	2013	2012	5/15/2013	8211760	FD
HONORABLE	DOYLE	MICHAEL F.		O	PA14	2013	2012	5/14/2013	8212042	FD
	DOYLE	TIM M.		T	RE00	2013	2013	6/13/2013	8212254	FD
HONORABLE	DREIER	DAVID		X	CA26	2013	2012	1/17/2013	8209683	FD
HONORABLE	DREIER	DAVID		T	CA26	2013	2013	5/8/2013	8210240	FD
HONORABLE	DREIER	DAVID		T	CA26	2013	2013	4/29/2013	8210186	FD
	DROBNYK	JOSHUA A.		O	MI09	2013	2012	5/15/2013	8211771	FD
	DRUMM	TIMOTHY JAMES		T	NY25	2013	2013	1/18/2013	8209696	FD
	DRUMMOND	LOUIS E.	JR.	T	LC00	2013	2013	8/2/2013	8212734	FD
	DRUMMOND	LOUIS E.	JR.	O	LC00	2013	2012	4/29/2013	8210940	FD
	DUBORD	LORI		T	NY22	2013	2013	6/13/2013	8212255	FD
	DUCHOVNY	NOELIA J.		O	CB00	2013	2012	5/10/2013	8211299	FD
HONORABLE	DUCKWORTH	TAMMY		A	IL08	2013	2012	7/8/2014	8215922	FD
HONORABLE	DUCKWORTH	TAMMY		A	IL08	2013	2012	7/8/2014	8215923	FD
HONORABLE	DUCKWORTH	TAMMY		O	IL08	2013	2012	5/15/2013	8212043	FD
	DUDA	JAMES M.		O	LC00	2013	2012	5/14/2013	8211613	FD
	DUECKER	JONATHAN A.		T	HM00	2013	2013	5/24/2013	8212143	FD
	DUFFY	DIANE THERESA		O	LC00	2013	2012	5/15/2013	8211752	FD
	DUFFY	MARY R.		O	JT00	2013	2012	5/15/2013	8211755	FD
	DUFFY	MARY R.		T	JT00	2013	2013	7/26/2013	8212703	FD
HONORABLE	DUFFY	SEAN P.		X	WI07	2013	2012	5/16/2013	8210446	FD
HONORABLE	DUFFY	SEAN P.		O	WI07	2013	2012	8/7/2013	8212842	FD
	DUKE	ANDREW		O	TX05	2013	2012	5/14/2013	8211614	FD
	DUKE	GREGORY PAUL		D	GA02	2013	2013	5/21/2013	8210756	FD
	DUKE	GREGORY PAUL		O	GA02	2013	2012	9/10/2014	8216601	FD
	DULABAHN	ELIZABETH S.		O	LC00	2013	2012	5/10/2013	8211300	FD
	DUNBAR	FORREST		O	AK00	2013	2012	10/2/2013	8213184	FD
HONORABLE	DUNCAN	JEFF		O	SC03	2013	2012	5/15/2013	8212044	FD
HONORABLE	DUNCAN	JEFF		A	SC03	2013	2012	7/18/2013	8212616	FD
	DUNCAN	JEFFREY S.		E	RE00	2013	2013	8/26/2013	8213036	FD
	DUNCAN	JEFFREY S.		O	RE00	2013	2012	5/14/2013	8211615	FD
HONORABLE	DUNCAN	JOHN J.	JR.	O	TN02	2013	2012	5/7/2013	8212045	FD
	DUNEC	MARK S.		O	NJ11	2013	2012	1/25/2013	8209724	FD
	DUNLAP	JOHN K.		T	LC00	2013	2013	6/28/2013	8212405	FD
	DUNLAP	JOHN K.		O	LC00	2013	2012	4/23/2013	8210873	FD
	DUNN	DOLORES		O	VR00	2013	2012	4/29/2013	8210941	FD
	DUNN	LEARMON		O	GP00	2013	2012	7/17/2013	8212611	FD
	DUNN	MATTHEW ELLIOT		O	WV02	2013	2012	3/7/2013	8209944	FD
	DUNNING	AMY V.		A	CV00	2013	2012	2/10/2014	8214045	FD
	DUNNING	AMY V.		O	CV00	2013	2012	11/25/2013	8213533	FD
	DUPREE	ALBERT J.		X	CB00	2013	2012	5/15/2013	8210470	FD
	DUPREE	ALBERT J.		A	CB00	2013	2012	11/7/2013	8213368	FD
	DUPREE	ALBERT J.		O	CB00	2013	2012	8/12/2013	8212918	FD
	DURHAM	SANDRA F.		O	AO00	2013	2012	5/7/2013	8211134	FD
	DURHAM	SANDRA F.		T	AO00	2013	2013	11/6/2013	8213396	FD
	DURRER	AUSTIN		O	VA08	2013	2012	5/9/2013	8211226	FD
	DUTTON	ANNE		O	PA06	2013	2012	5/3/2013	8211040	FD
	DYESS	MARY A.		T	AP00	2013	2013	2/26/2013	8209906	FD
	DYKEMA	RICHARD T.		O	CA48	2013	2012	5/1/2013	8210979	FD
	EADS	KENNETH A.		O	AC00	2013	2012	4/25/2013	8210907	FD
HONORABLE	EAGEN	JAY		O	CE00	2013	2012	5/16/2013	9103070	FD
	EAGLETON	CLIFFORD J.		O	IL02	2013	2012	10/23/2013	8213319	FD
	EASTERLING	SHERIDAN B.		O	GP00	2013	2012	5/15/2013	8211776	FD
	EASTMAN	SAGE D.		O	WM00	2013	2012	5/29/2013	9103115	FD
	EATON	CHAD		T	NC11	2013	2013	4/3/2013	9102249	FD
	EATON	CHARLES E.		A	NY26	2013	2012	1/27/2015	9105924	FD
	EATON	CHARLES E.		O	NY26	2013	2012	4/30/2013	8210952	FD
	EATON	GEOFFREY		O	NY13	2013	2012	8/7/2013	8212823	FD
	EBERSOLE	ATALIE A.		A	MO08	2013	2012	10/31/2013	8213366	FD
	EBERSOLE	ATALIE A.		O	MO08	2013	2012	5/15/2013	8211775	FD
	ECKLES	SHAWN		D	NC09	2013	2013	4/5/2013	9102241	FD
	ECKSTEIN	MATHEW A.		A	LG00	2013	2012	9/30/2013	8213154	FD
	ECKSTEIN	MATHEW A.		O	LG00	2013	2012	4/29/2013	8210942	FD
	EDDY ROKALA	JULIE D.		X	CA06	2013	2012	5/22/2013	8210718	FD
	EDDY ROKALA	JULIE D.		A	CA06	2013	2012	3/13/2014	9105078	FD
	EDDY ROKALA	JULIE D.		O	CA06	2013	2012	6/18/2013	8212347	FD
	EDELBERG	WENDY M.		X	CB00	2013	2012	5/14/2013	8210371	FD
	EDELBERG	WENDY M.		A	CB00	2013	2012	10/29/2013	8213329	FD
	EDELBERG	WENDY M.		O	CB00	2013	2012	8/14/2013	8212955	FD
	EDGAR	KEVIN R.		O	BA00	2013	2012	5/15/2013	8211773	FD
	EDGERTON	VICTOR		T	OH10	2013	2013	1/29/2013	8209753	FD
	EDMONDS	ESTHER R.		O	GP00	2013	2012	5/14/2013	8211616	FD
	EDMONSON	HART		A	WA10	2013	2012	5/15/2013	8210773	FD
	EDMONSON	HART		O	WA10	2013	2012	3/14/2013	8209993	FD
HONORABLE	EDWARDS	DONNA F.		O	MD04	2013	2012	5/9/2013	9103148	FD
	EGAN	GERALD F.		X	GP00	2013	2012	5/14/2013	8210372	FD
	EGAN	GERALD F.		O	GP00	2013	2012	7/1/2013	8212416	FD
	EGGMAN	MICHAEL RAY		D	CA10	2013	2013	4/25/2013	8210155	FD
	EGGMAN	MICHAEL RAY		O	CA10	2013	2012	7/8/2013	8212499	FD
	EHLKE	RICHARD C.		O	LC00	2013	2012	4/23/2013	8210875	FD
	EHRLICH	JESSICA D.		X	FL13	2013	2012	5/20/2013	8210689	FD
	EHRLICH	JESSICA D.		O	FL13	2013	2012	7/2/2013	8212439	FD
	EICHACKER	NANCY		O	LC00	2013	2012	5/7/2013	8211135	FD
	EIG	LARRY MARK		O	LC00	2013	2012	5/15/2013	8211784	FD
	EK	CARL W.		O	LC00	2013	2012	5/15/2013	8211774	FD
	ELDER	BRUCE ANDREW		O	VA06	2013	2012	5/31/2013	9103130	FD
	ELDRIDGE	SEAN		O	NY19	2013	2012	5/15/2013	8210774	FD
	ELIAS	BARTHOLOMEW		O	LC00	2013	2012	5/3/2013	8211041	FD
	ELIAS	CARLOS G.		O	AC00	2013	2012	5/7/2013	8211136	FD
	ELKY	STEPHEN S.		O	LC00	2013	2012	5/13/2013	8211396	FD
	ELLARD	ANGELA P.		O	WM00	2013	2012	5/14/2013	8211617	FD
	ELLING	DAN		T	WM00	2013	2013	7/2/2013	8212411	FD
	ELLIOTT	ERICA L.		X	MW00	2013	2012	5/22/2013	8210719	FD
	ELLIOTT	ERICA L.		O	MW00	2013	2012	6/13/2013	8212272	FD
	ELLIOTT	FARAR		O	CL00	2013	2012	5/10/2013	8211301	FD
	ELLIOTT	JENNIFER L.		O	AS00	2013	2012	6/25/2013	8212417	FD
	ELLIOTT	JOEL R.		E	IN02	2013	2013	3/4/2013	8209913	FD
	ELLIS	BRIAN ROBERT		X	MI03	2013	2012	11/7/2013	8213410	FD
	ELLIS	GARY B.		O	LC00	2013	2012	5/6/2013	8211086	FD
	ELLIS	JACQUELINE A.		O	TX09	2013	2012	5/15/2013	8211780	FD
	ELLIS	LAUREN N.		T	MO02	2013	2013	1/25/2013	8209731	FD
	ELLIS	WAYNE PHILIP		O	CB00	2013	2012	5/3/2013	8210212	FD
HONORABLE	ELLISON	KEITH		O	MN05	2013	2012	5/7/2013	8212047	FD
HONORABLE	ELLISON	KEITH		A	MN05	2013	2012	7/8/2013	8212477	FD
HONORABLE	ELLMERS	RENEE L.		X	NC02	2013	2012	5/17/2013	8210538	FD
HONORABLE	ELLMERS	RENEE L.		O	NC02	2013	2012	9/10/2013	8213103	FD
	ELMENDORF	DOUGLAS W.		X	CB00	2013	2012	5/14/2013	8210373	FD
	ELMENDORF	DOUGLAS W.		O	CB00	2013	2012	6/13/2013	8212257	FD
	ELROD	ADRIENNE K.		X	CA46	2013	2012	5/22/2013	8210720	FD
	ELROD	ADRIENNE K.		O	CA46	2013	2012	6/4/2013	8212157	FD
	ELSEA	JENNIFER K.		O	LC00	2013	2012	5/17/2013	9102819	FD
	ELSHAMI	NADEAM		A	NL00	2013	2012	11/25/2014	9105666	FD
	ELSHAMI	NADEAM		O	NL00	2013	2012	5/15/2013	8211783	FD
	ELWELL	CRAIG K.		O	LC00	2013	2012	5/15/2013	8211781	FD
	ELZY-TAYLOR	NADINE		O	GP00	2013	2012	5/7/2013	8211163	FD
	EMERSON	JEFFREY W.		O	BA00	2013	2012	5/15/2013	9103092	FD
HONORABLE	EMERSON	JO ANN		T	MO08	2013	2013	2/21/2013	8209886	FD
	EMERY	MICHAEL C.		O	GP00	2013	2012	4/24/2013	8210891	FD
	EMERY	RODNEY P.		O	NV04	2013	2012	6/7/2013	8212185	FD
	EMKEN	ELIZABETH		O	CA11	2013	2012	10/9/2013	8213199	FD
	EMMER	THOMAS EARL	JR.	O	MN06	2013	2012	8/22/2013	8213059	FD
	ENDEAN-SINGH	LESLIE		O	NM02	2013	2012	10/24/2013	8213317	FD
HONORABLE	ENGEL	ELIOT L.		O	NY16	2013	2012	5/15/2013	8212048	FD
	ENGLEHART	GARY B.		O	GP00	2013	2012	5/14/2013	8211619	FD
	ENGLEHART	SUSAN L.		O	GP00	2013	2012	5/14/2013	8211620	FD
	ENGLISH	CATHLEEN B.		O	CP00	2013	2012	6/24/2013	8212375	FD
HONORABLE	ENGLISH	KARAN		O	CE00	2013	2012	5/14/2013	9103071	FD
	ENGLUND	MARY S.		O	HO00	2013	2012	5/14/2013	8211618	FD
	ENRIGHT	JEAN L.		X	FL20	2013	2012	9/18/2013	8213139	FD
	ENRIGHT	JEAN L.		O	FL20	2013	2012	12/27/2013	8213725	FD
	ENYART	DOUGLAS ALLEN		D	MO08	2013	2013	4/17/2013	8210126	FD
	ENYART	DOUGLAS ALLEN		O	MO08	2013	2012	5/14/2013	8210402	FD
HONORABLE	ENYART	WILLIAM L.		O	IL12	2013	2012	5/14/2013	8212049	FD
HONORABLE	ENYART	WILLIAM L.		A	IL12	2013	2012	7/11/2014	8216013	FD
HONORABLE	ENYART	WILLIAM L.		A	IL12	2013	2012	6/13/2013	8212270	FD
HONORABLE	ENYART	WILLIAM L.		A	IL12	2013	2012	7/19/2013	8212630	FD
	ENZINNA	JAMES B.		A	LC00	2013	2012	8/19/2013	8213027	FD
	ENZINNA	JAMES B.		O	LC00	2013	2012	5/14/2013	8211621	FD
	EPLEY	MARK D.		X	WM00	2013	2012	5/17/2013	8210582	FD
	EPLEY	MARK D.		O	WM00	2013	2012	6/14/2013	8212311	FD
	EPSTEIN	SUSAN		O	LC00	2013	2012	5/8/2013	8211179	FD
	ERICKSON	JANET L.		A	TI00	2013	2012	9/27/2013	8213153	FD
	ERICKSON	JANET L.		O	TI00	2013	2012	5/9/2013	8211230	FD
	ERICKSON	JOHN M.		O	CP00	2013	2012	5/14/2013	8211622	FD
	ERICKSON	KRISTOFOR S.		O	BA00	2013	2012	5/15/2013	8211779	FD
	ERTEL	CAROL D.		O	MI09	2013	2012	5/15/2013	8211785	FD
	ERVIN	DANA K.		X	AP00	2013	2012	5/9/2013	8210257	FD
	ERVIN	DANA K.		X	AP00	2013	2012	12/9/2013	8213665	FD
	ERVIN	DANA K.		A	AP00	2013	2012	12/27/2013	8213716	FD
	ERVIN	DANA K.		O	AP00	2013	2012	8/20/2013	8213028	FD
	ESAU	LAURIE L.		X	MN03	2013	2012	5/15/2013	8210471	FD
	ESAU	LAURIE L.		X	MN03	2013	2012	6/20/2013	9103157	FD
	ESAU	LAURIE L.		O	MN03	2013	2012	6/27/2013	8212418	FD
HONORABLE	ESHOO	ANNA G.		O	CA18	2013	2012	4/18/2013	8212050	FD
	ESKELAND	PHILIP DOUGLAS		T	IL16	2013	2013	1/30/2013	8209754	FD
	ESLICK	TAL J.		G	CA21	2013	2013	5/9/2013	8210342	FD
	ESLICK	TAL J.		O	CA21	2013	2012	4/10/2013	8210098	FD
	ESPAILLAT	ADRIANO		A	NY13	2013	2012	3/10/2014	9105049	FD
	ESPAILLAT	ADRIANO		O	NY13	2013	2012	2/27/2014	9105051	FD
	ESPARZA DIGGS	IRMA Y.		T	DA00	2013	2013	5/13/2013	8210434	FD
	ESTEP	GREGORY E.		O	GP00	2013	2012	5/13/2013	8211397	FD
	ESTOPINAN	ARTURO A.		O	FL27	2013	2012	5/15/2013	8211778	FD
HONORABLE	ESTY	ELIZABETH H.		A	CT05	2013	2012	8/28/2013	8213068	FD
HONORABLE	ESTY	ELIZABETH H.		X	CT05	2013	2012	5/14/2013	8210351	FD
HONORABLE	ESTY	ELIZABETH H.		X	CT05	2013	2012	6/20/2013	9103158	FD
HONORABLE	ESTY	ELIZABETH H.		O	CT05	2013	2012	6/21/2013	8212367	FD
	ESWORTHY	ROBERT F.		O	LC00	2013	2012	5/14/2013	8211623	FD
	ETKIN	CYNTHIA		O	GP00	2013	2012	6/18/2013	8212340	FD
	EUBANKS	W. RALPH		O	LC00	2013	2012	4/17/2013	8210824	FD
	EUBANKS	W. RALPH		T	LC00	2013	2013	7/8/2013	8212468	FD
	EUFEMIA	ROBERT L.		O	GP00	2013	2012	5/1/2013	8210980	FD
	EUSTIS	IDA E.		O	LC00	2013	2012	5/8/2013	8211180	FD
	EVANS	JIM		D	MO07	2013	2013	11/22/2013	8213544	FD
	EVANS	JOSEPH E.	JR.	O	CB00	2013	2012	5/3/2013	8211042	FD
	EVANS	MARCIE W.		T	NV01	2013	2013	1/24/2013	8209732	FD
	EVANS	MERVIN LEON		D	CA33	2013	2013	11/25/2013	8213545	FD
	EVELETH	PETER A.		X	CV00	2013	2012	5/16/2013	8210498	FD
	EVELETH	PETER A.		O	CV00	2013	2012	8/9/2013	8212813	FD
	EVELETH	PETER A.		T	CV00	2013	2013	8/9/2013	8212831	FD
	EVERINGHAM	MICHAEL A.		O	LC00	2013	2012	5/15/2013	8211782	FD
	FACCHIANO	GREGORY		G	NV03	2013	2013	4/18/2013	8210125	FD
	FACCHIANO	GREGORY		O	NV03	2013	2012	5/15/2013	9102479	FD
	FACEY	NATHAN A.		X	OH09	2013	2012	5/17/2013	8210583	FD
	FACEY	NATHAN A.		O	OH09	2013	2012	8/12/2013	8212919	FD
	FAGAN	SHANA		T	SY00	2013	2013	1/31/2013	8209771	FD
	FAHEY	KAITLIN E.		A	IL08	2013	2012	11/22/2013	8213552	FD
	FAHEY	KAITLIN E.		O	IL08	2013	2012	3/13/2013	8209994	FD
	FAHEY	NANCY		A	CB00	2013	2012	6/3/2013	8212158	FD
	FAHEY	NANCY		O	CB00	2013	2012	5/15/2013	9102489	FD
HONORABLE	FALEOMAVAEGA	ENI F.H.		O	AS00	2013	2012	5/13/2013	8212051	FD
	FALK	GENE		O	LC00	2013	2012	5/14/2013	9102276	FD
	FALK	JUSTIN R.		O	CB00	2013	2012	5/15/2013	9102480	FD
	FALO	MAUREEN P.		T	MA04	2013	2013	5/22/2013	8210766	FD
	FAPARUSI	OLUYOMI	SR.	D	TN04	2013	2013	7/1/2013	8212461	FD
	FAPARUSI	OLUYOMI	SR.	X	TN04	2013	2012	9/9/2013	8213093	FD
	FAPARUSI	OLUYOMI	SR.	O	TN04	2013	2012	11/7/2013	8213446	FD
	FARACE	MAUREEN G.		O	GP00	2013	2012	5/23/2013	9102867	FD
	FAREED	JUSTIN		O	CA24	2013	2012	12/4/2013	8213602	FD
HONORABLE	FARENTHOLD	BLAKE		X	TX27	2013	2012	5/22/2013	8210695	FD
HONORABLE	FARENTHOLD	BLAKE		A	TX27	2013	2012	10/16/2013	8213237	FD
HONORABLE	FARENTHOLD	BLAKE		O	TX27	2013	2012	8/21/2013	8212993	FD
	FARLEY	NORMAN J.		O	CP00	2013	2012	5/14/2013	8211626	FD
HONORABLE	FARR	SAM		A	CA20	2013	2012	5/22/2014	8215256	FD
HONORABLE	FARR	SAM		O	CA20	2013	2012	5/15/2013	8212052	FD
	FARROW	SANDRA T.		O	AP00	2013	2012	5/10/2013	8211302	FD
	FARROW	SANDRA T.		T	AP00	2013	2013	12/12/2013	8213643	FD
	FASTEAU	JAMIE P.		O	EE00	2013	2012	5/14/2013	8211627	FD
HONORABLE	FATTAH	CHAKA		O	PA02	2013	2012	5/15/2013	8212053	FD
	FAY	CHRISTOPHER		T	RI01	2013	2013	9/6/2013	8213086	FD
	FAY	CHRISTOPHER		O	RI01	2013	2012	5/15/2013	9102485	FD
	FECTEAU	BRIAN		O	IN07	2013	2012	8/9/2013	8212854	FD
	FEICKERT	ANDREW D.		O	LC00	2013	2012	5/10/2013	8211303	FD
	FELDER	CASSIE ERIN		O	LA06	2013	2012	11/27/2013	9103185	FD
	FELDGUS	STEVEN H.		O	RE00	2013	2012	1/2/2014	8213751	FD
	FELDMAN	ERIC J.		O	MI14	2013	2012	5/15/2013	9102482	FD
	FELICIANO	CARMEN		O	PR00	2013	2012	5/15/2013	9102486	FD
	FERENCE	MICHAEL J.		T	ML00	2013	2013	3/22/2013	8210033	FD
	FERGUSON	DAVID W.		O	AC00	2013	2012	5/3/2013	8211043	FD
	FERGUSON	GLORIA LETT		O	CL00	2013	2012	5/13/2013	8211398	FD
	FERGUSON	KELLY M.		T	SE00	2013	2013	5/3/2013	8210198	FD
	FERNANDEZ	BRUCE		O	MA08	2013	2012	5/14/2013	8211624	FD
	FESTERSEN	PETE		X	NE02	2013	2012	11/18/2013	8213494	FD
	FIGLIOLA	PATRICIA M.		O	LC00	2013	2012	5/14/2013	8211625	FD
	FINCHER	CHAD		O	AL01	2013	2012	8/1/2013	8212751	FD
HONORABLE	FINCHER	STEPHEN LEE		O	TN08	2013	2012	5/9/2013	8212055	FD
	FINE	NEAL H.		E	GP00	2013	2013	3/8/2013	8209940	FD
	FINE	NEAL H.		O	GP00	2013	2012	5/13/2013	8211399	FD
	FISCHER	BART L.		X	AG00	2013	2012	5/16/2013	8210522	FD
	FISCHER	BART L.		O	AG00	2013	2012	6/3/2013	8212159	FD
	FISCHER	ERIC A.		O	LC00	2013	2012	4/26/2013	8210921	FD
	FISCHER	ROBERT V.		O	NL00	2013	2012	5/14/2013	8211628	FD
	FISHER	JANET C.		O	IT00	2013	2012	4/26/2013	8210922	FD
	FISHMAN	GEORGE		O	JU00	2013	2012	5/15/2013	9102490	FD
	FITE	DAVID P.		E	IR00	2013	2013	9/20/2013	8213143	FD
