Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
HONORABLE	BARROW	JOHN		O	GA12	2009	2008	5/15/2009	8140082	FD
HONORABLE	BARTLETT	ROSCOE G.		O	MD06	2009	2008	5/14/2009	8140085	FD
HONORABLE	BARTON	JOE		O	TX06	2009	2008	5/15/2009	8140083	FD
HONORABLE	BEAN	MELISSA L.		O	IL08	2009	2008	5/15/2009	8140086	FD
HONORABLE	BECERRA	XAVIER		O	CA31	2009	2008	6/15/2009	8142782	FD
HONORABLE	BERKLEY	SHELLEY		A	NV01	2009	2008	5/19/2009	8140088	FD
HONORABLE	BERKLEY	SHELLEY		A	NV01	2009	2008	4/22/2010	8144196	FD
HONORABLE	BERKLEY	SHELLEY		O	NV01	2009	2008	5/15/2009	8140087	FD
HONORABLE	BERMAN	HOWARD L.		A	CA28	2009	2008	12/3/2009	8143702	FD
HONORABLE	BERMAN	HOWARD L.		O	CA28	2009	2008	7/13/2009	8142995	FD
HONORABLE	BERRY	MARION		A	AR01	2009	2008	6/11/2009	8142726	FD
HONORABLE	BERRY	MARION		A	AR01	2009	2008	6/23/2009	8142830	FD
HONORABLE	BERRY	MARION		A	AR01	2009	2008	6/5/2009	8142470	FD
HONORABLE	BERRY	MARION		O	AR01	2009	2008	5/15/2009	8140089	FD
HONORABLE	BIGGERT	JUDY		A	IL13	2009	2008	6/4/2009	8142061	FD
HONORABLE	BIGGERT	JUDY		O	IL13	2009	2008	5/15/2009	8140090	FD
HONORABLE	BILBRAY	BRIAN P.		A	CA50	2009	2008	4/27/2011	8200583	FD
HONORABLE	BILBRAY	BRIAN P.		O	CA50	2009	2008	5/14/2009	8140091	FD
HONORABLE	BILIRAKIS	GUS M.		A	FL09	2009	2008	5/12/2010	8144303	FD
HONORABLE	BILIRAKIS	GUS M.		O	FL09	2009	2008	5/13/2009	8140092	FD
HONORABLE	BISHOP	ROB		O	UT01	2009	2008	5/15/2009	8140093	FD
HONORABLE	BISHOP	SANFORD D.	JR.	O	GA02	2009	2008	5/13/2009	8140094	FD
HONORABLE	BISHOP	TIMOTHY H.		A	NY01	2009	2008	6/3/2009	8142062	FD
HONORABLE	BISHOP	TIMOTHY H.		O	NY01	2009	2008	5/13/2009	8140095	FD
HONORABLE	BLACKBURN	MARSHA		O	TN07	2009	2008	5/15/2009	8140096	FD
HONORABLE	BLUMENAUER	EARL		O	OR03	2009	2008	5/21/2009	8140097	FD
HONORABLE	BLUNT	ROY		O	MO07	2009	2008	5/15/2009	8140098	FD
HONORABLE	BOCCIERI	JOHN A.		A	OH16	2009	2008	5/19/2010	8144343	FD
HONORABLE	BOCCIERI	JOHN A.		O	OH16	2009	2008	5/15/2009	8140099	FD
HONORABLE	BOEHNER	JOHN A.		O	OH08	2009	2008	5/13/2009	8140100	FD
HONORABLE	BONNER	JO		A	AL01	2009	2008	7/16/2009	8143036	FD
HONORABLE	BONNER	JO		O	AL01	2009	2008	5/15/2009	8140101	FD
HONORABLE	BONO MACK	MARY		O	CA45	2009	2008	5/13/2009	8142644	FD
HONORABLE	BOOZMAN	JOHN		O	AR03	2009	2008	5/15/2009	8140103	FD
HONORABLE	BORDALLO	MADELEINE Z.		O	GU00	2009	2008	5/12/2009	8140104	FD
HONORABLE	BOREN	DAN		O	OK02	2009	2008	5/14/2009	8140105	FD
HONORABLE	BOSWELL	LEONARD L.		O	IA03	2009	2008	5/13/2009	8140106	FD
HONORABLE	BOUCHER	RICK		O	VA09	2009	2008	5/15/2009	8140102	FD
HONORABLE	BOUSTANY	CHARLES W.	JR.	A	LA07	2009	2008	6/5/2009	8142471	FD
HONORABLE	BOUSTANY	CHARLES W.	JR.	O	LA07	2009	2008	5/15/2009	8140112	FD
HONORABLE	BOYD	ALLEN		A	FL02	2009	2008	5/24/2010	8144441	FD
HONORABLE	BOYD	ALLEN		O	FL02	2009	2008	5/15/2009	8140113	FD
HONORABLE	BOYDA	NANCY E.		T	KS02	2009	2009	3/13/2009	8139813	FD
HONORABLE	BRADY	KEVIN		O	TX08	2009	2008	6/16/2009	8142783	FD
HONORABLE	BRADY	KEVIN		A	TX08	2009	2008	1/11/2010	8143835	FD
HONORABLE	BRADY	ROBERT A.		O	PA01	2009	2008	5/15/2009	8140107	FD
HONORABLE	BRALEY	BRUCE L.		O	IA01	2009	2008	5/15/2009	8140108	FD
HONORABLE	BRIGHT	BOBBY		A	AL02	2009	2008	11/9/2009	8143594	FD
HONORABLE	BRIGHT	BOBBY		O	AL02	2009	2008	5/15/2009	8140109	FD
HONORABLE	BROUN	PAUL C.		A	GA10	2009	2008	1/2/2014	8213738	FD
HONORABLE	BROUN	PAUL C.		A	GA10	2009	2008	2/22/2010	8143942	FD
HONORABLE	BROUN	PAUL C.		O	GA10	2009	2008	5/27/2009	8140651	FD
HONORABLE	BROWN	CORRINE		O	FL03	2009	2008	5/15/2009	8140110	FD
HONORABLE	BROWN	HENRY E.	JR.	O	SC01	2009	2008	5/15/2009	8140111	FD
HONORABLE	BROWN	HENRY E.	JR.	A	SC01	2009	2008	12/16/2009	8143735	FD
HONORABLE	BROWN-WAITE	GINNY		A	FL05	2009	2008	6/29/2009	8142911	FD
HONORABLE	BROWN-WAITE	GINNY		O	FL05	2009	2008	5/13/2009	8140630	FD
HONORABLE	BUCHANAN	VERN		A	FL13	2009	2008	8/8/2012	8207465	FD
HONORABLE	BUCHANAN	VERN		O	FL13	2009	2008	5/15/2009	8140114	FD
HONORABLE	BURGESS	MICHAEL C.		O	TX26	2009	2008	6/4/2009	8142063	FD
HONORABLE	BURTON	DAN		O	IN05	2009	2008	8/13/2009	8143182	FD
HONORABLE	BUTTERFIELD	G. K.		A	NC01	2009	2008	6/16/2009	8142791	FD
HONORABLE	BUTTERFIELD	G. K.		O	NC01	2009	2008	5/13/2009	8142645	FD
HONORABLE	BUYER	STEVE		O	IN04	2009	2008	5/15/2009	8140116	FD
HONORABLE	CALVERT	KEN		O	CA44	2009	2008	5/15/2009	8140117	FD
HONORABLE	CAMP	DAVE		O	MI04	2009	2008	5/4/2009	8140118	FD
HONORABLE	CAMPBELL	JOHN		O	CA48	2009	2008	6/4/2009	8142064	FD
HONORABLE	CANNON	CHRISTOPHER B.		T	UT03	2009	2009	1/27/2009	8139635	FD
HONORABLE	CANTOR	ERIC		O	VA07	2009	2008	5/4/2009	8140119	FD
HONORABLE	CAO	ANH "JOSEPH"		A	LA02	2009	2008	5/6/2010	8144273	FD
HONORABLE	CAO	ANH "JOSEPH"		O	LA02	2009	2008	5/15/2009	8140120	FD
HONORABLE	CAPITO	SHELLEY MOORE		O	WV02	2009	2008	5/14/2009	8140121	FD
HONORABLE	CAPPS	LOIS		O	CA23	2009	2008	5/15/2009	8140122	FD
HONORABLE	CAPUANO	MICHAEL E.		O	MA08	2009	2008	5/13/2009	8140123	FD
HONORABLE	CAPUANO	MICHAEL E.		A	MA08	2009	2008	7/8/2009	8142918	FD
HONORABLE	CARDOZA	DENNIS		O	CA18	2009	2008	5/15/2009	8140125	FD
HONORABLE	CARNAHAN	RUSS		A	MO03	2009	2008	6/4/2009	8142065	FD
HONORABLE	CARNAHAN	RUSS		O	MO03	2009	2008	5/15/2009	8140124	FD
HONORABLE	CARNEY	CHRISTOPHER P.		O	PA10	2009	2008	5/14/2009	8142641	FD
HONORABLE	CARSON	ANDRE		O	IN07	2009	2008	5/15/2009	8140126	FD
HONORABLE	CARTER	JOHN R.		A	TX31	2009	2008	6/12/2009	8142760	FD
HONORABLE	CARTER	JOHN R.		A	TX31	2009	2008	10/29/2009	8143535	FD
HONORABLE	CARTER	JOHN R.		O	TX31	2009	2008	5/15/2009	8140129	FD
HONORABLE	CASSIDY	BILL		O	LA06	2009	2008	5/15/2009	8140127	FD
HONORABLE	CASTLE	MICHAEL N.		O	DE00	2009	2008	7/14/2009	8142996	FD
HONORABLE	CASTOR	KATHY		O	FL11	2009	2008	5/15/2009	8140128	FD
HONORABLE	CAZAYOUX	DONALD J.	JR.	T	LA06	2009	2009	2/20/2009	8139729	FD
HONORABLE	CHABOT	STEVE		T	OH01	2009	2009	2/4/2009	8139706	FD
HONORABLE	CHAFFETZ	JASON		O	UT03	2009	2008	5/13/2009	8140130	FD
HONORABLE	CHANDLER	BEN		O	KY06	2009	2008	5/13/2009	8140131	FD
HONORABLE	CHILDERS	TRAVIS W.		A	MS01	2009	2008	12/16/2009	8143736	FD
HONORABLE	CHILDERS	TRAVIS W.		O	MS01	2009	2008	5/13/2009	8140132	FD
HONORABLE	CHRISTENSEN	DONNA M.		O	VI00	2009	2008	5/13/2009	8140133	FD
HONORABLE	CHRISTENSEN	DONNA M.		A	VI00	2009	2008	6/3/2009	8142066	FD
HONORABLE	CLARKE	YVETTE D.		O	NY11	2009	2008	5/15/2009	8140134	FD
HONORABLE	CLARKE	YVETTE D.		A	NY11	2009	2008	9/9/2009	8143320	FD
HONORABLE	CLARKE	YVETTE D.		A	NY11	2009	2008	2/4/2010	8143913	FD
HONORABLE	CLAY	WM. LACY		O	MO01	2009	2008	5/13/2009	8140135	FD
HONORABLE	CLEAVER	EMANUEL		A	MO05	2009	2008	5/14/2009	8140137	FD
HONORABLE	CLEAVER	EMANUEL		O	MO05	2009	2008	5/14/2009	8140136	FD
HONORABLE	CLEAVER	EMANUEL		A	MO05	2009	2008	10/22/2009	8143488	FD
HONORABLE	CLYBURN	JAMES E.		O	SC06	2009	2008	5/15/2009	8140138	FD
HONORABLE	COBLE	HOWARD		O	NC06	2009	2008	5/15/2009	8140139	FD
HONORABLE	COFFMAN	MIKE		O	CO06	2009	2008	5/15/2009	8140140	FD
HONORABLE	COHEN	STEVE		A	TN09	2009	2008	6/17/2009	8142797	FD
HONORABLE	COHEN	STEVE		A	TN09	2009	2008	5/21/2010	8144442	FD
HONORABLE	COHEN	STEVE		O	TN09	2009	2008	5/14/2009	8140141	FD
HONORABLE	COLE	TOM		A	OK04	2009	2008	5/17/2010	8144344	FD
HONORABLE	COLE	TOM		O	OK04	2009	2008	5/13/2009	8140144	FD
HONORABLE	CONAWAY	K. MICHAEL		O	TX11	2009	2008	5/15/2009	8140142	FD
HONORABLE	CONNOLLY	GERALD E.		O	VA11	2009	2008	5/14/2009	8140143	FD
HONORABLE	CONYERS	JOHN	JR.	A	MI14	2009	2008	4/9/2010	8144131	FD
HONORABLE	CONYERS	JOHN	JR.	A	MI14	2009	2008	7/10/2009	8142954	FD
HONORABLE	CONYERS	JOHN	JR.	O	MI14	2009	2008	5/15/2009	8140145	FD
HONORABLE	COOPER	JIM		O	TN05	2009	2008	5/15/2009	8140146	FD
HONORABLE	COSTA	JIM		A	CA20	2009	2008	5/13/2010	8144304	FD
HONORABLE	COSTA	JIM		O	CA20	2009	2008	5/15/2009	8140147	FD
HONORABLE	COSTELLO	JERRY F.		O	IL12	2009	2008	5/15/2009	8140148	FD
HONORABLE	COURTNEY	JOE		O	CT02	2009	2008	5/15/2009	8140149	FD
HONORABLE	CRAMER	ROBERT E. (BUD)	JR.	T	AL05	2009	2009	1/21/2009	8139636	FD
HONORABLE	CRENSHAW	ANDER		O	FL04	2009	2008	5/15/2009	8140150	FD
HONORABLE	CRENSHAW	ANDER		A	FL04	2009	2008	6/16/2009	8142784	FD
HONORABLE	CROWLEY	JOSEPH		O	NY07	2009	2008	5/13/2009	8140151	FD
HONORABLE	CUBIN	BARBARA		T	WY00	2009	2009	4/20/2009	8139941	FD
HONORABLE	CUELLAR	HENRY		O	TX28	2009	2008	5/13/2009	8140152	FD
HONORABLE	CULBERSON	JOHN ABNEY		O	TX07	2009	2008	5/15/2009	8140153	FD
HONORABLE	CUMMINGS	ELIJAH E.		O	MD07	2009	2008	5/22/2009	8140154	FD
HONORABLE	CUMMINGS	ELIJAH E.		A	MD07	2009	2008	6/10/2009	8142642	FD
HONORABLE	DAHLKEMPER	KATHLEEN A.		O	PA03	2009	2008	5/15/2009	8140155	FD
HONORABLE	DAVIS	ARTUR		O	AL07	2009	2008	5/15/2009	8140158	FD
HONORABLE	DAVIS	DANNY K.		O	IL07	2009	2008	5/14/2009	8140156	FD
HONORABLE	DAVIS	DANNY K.		A	IL07	2009	2008	2/25/2010	8143970	FD
HONORABLE	DAVIS	DAVID		T	TN01	2009	2009	2/4/2009	8139707	FD
HONORABLE	DAVIS	GEOFF		O	KY04	2009	2008	5/13/2009	8140157	FD
HONORABLE	DAVIS	LINCOLN		O	TN04	2009	2008	7/10/2009	8142955	FD
HONORABLE	DAVIS	SUSAN A.		O	CA53	2009	2008	5/14/2009	8140159	FD
HONORABLE	DAVIS	SUSAN A.		A	CA53	2009	2008	6/11/2009	8142724	FD
HONORABLE	DEAL	NATHAN		A	GA09	2009	2008	3/2/2010	8143977	FD
HONORABLE	DEAL	NATHAN		A	GA09	2009	2008	1/25/2010	8143867	FD
HONORABLE	DEAL	NATHAN		O	GA09	2009	2008	5/13/2009	8140160	FD
HONORABLE	DEFAZIO	PETER A.		A	OR04	2009	2008	9/15/2009	8143344	FD
HONORABLE	DEFAZIO	PETER A.		O	OR04	2009	2008	5/12/2009	8140161	FD
HONORABLE	DEGETTE	DIANA		A	CO01	2009	2008	7/14/2009	8142997	FD
HONORABLE	DEGETTE	DIANA		O	CO01	2009	2008	5/15/2009	8140162	FD
HONORABLE	DELAHUNT	WILLIAM D.		A	MA10	2009	2008	6/8/2009	8142472	FD
HONORABLE	DELAHUNT	WILLIAM D.		O	MA10	2009	2008	5/15/2009	8140163	FD
HONORABLE	DELAURO	ROSA L.		O	CT03	2009	2008	5/15/2009	8140164	FD
HONORABLE	DENT	CHARLES W.		A	PA15	2009	2008	8/10/2010	8148443	FD
HONORABLE	DENT	CHARLES W.		O	PA15	2009	2008	7/24/2009	8143057	FD
HONORABLE	DIAZ-BALART	LINCOLN		O	FL21	2009	2008	5/14/2009	8140165	FD
HONORABLE	DIAZ-BALART	MARIO		O	FL25	2009	2008	5/13/2009	8140166	FD
HONORABLE	DICKS	NORMAN D.		O	WA06	2009	2008	5/15/2009	8140167	FD
HONORABLE	DINGELL	JOHN D.		O	MI15	2009	2008	5/15/2009	8140168	FD
HONORABLE	DOGGETT	LLOYD		A	TX25	2009	2008	5/17/2010	8144325	FD
HONORABLE	DOGGETT	LLOYD		A	TX25	2009	2008	11/2/2009	8143536	FD
HONORABLE	DOGGETT	LLOYD		O	TX25	2009	2008	5/15/2009	8140169	FD
HONORABLE	DONNELLY	JOE		O	IN02	2009	2008	5/14/2009	8140170	FD
HONORABLE	DOOLITTLE	JOHN T.		T	CA04	2009	2009	1/28/2009	8139667	FD
HONORABLE	DOYLE	MICHAEL F.		O	PA14	2009	2008	5/14/2009	8140171	FD
HONORABLE	DRAKE	THELMA D.		T	VA02	2009	2009	1/29/2009	8139668	FD
HONORABLE	DREIER	DAVID		A	CA26	2009	2008	6/23/2010	8147887	FD
HONORABLE	DREIER	DAVID		O	CA26	2009	2008	5/14/2009	8140172	FD
HONORABLE	DRIEHAUS	STEVE		A	OH01	2009	2008	10/27/2009	8143490	FD
HONORABLE	DRIEHAUS	STEVE		O	OH01	2009	2008	5/15/2009	8140173	FD
HONORABLE	DUNCAN	JOHN J.	JR.	A	TN02	2009	2008	5/20/2009	8142067	FD
HONORABLE	DUNCAN	JOHN J.	JR.	O	TN02	2009	2008	5/7/2009	8140174	FD
HONORABLE	EDWARDS	CHET		O	TX17	2009	2008	5/15/2009	8140176	FD
HONORABLE	EDWARDS	DONNA F.		O	MD04	2009	2008	5/15/2009	8140175	FD
HONORABLE	EHLERS	VERNON J.		O	MI03	2009	2008	5/14/2009	8140177	FD
HONORABLE	ELLISON	KEITH		A	MN05	2009	2008	10/20/2009	8143447	FD
HONORABLE	ELLISON	KEITH		O	MN05	2009	2008	5/15/2009	8140179	FD
HONORABLE	ELLSWORTH	BRAD		O	IN08	2009	2008	5/5/2009	8140178	FD
HONORABLE	EMERSON	JO ANN		O	MO08	2009	2008	5/15/2009	8140180	FD
HONORABLE	ENGEL	ELIOT L.		A	NY17	2009	2008	6/22/2009	8142831	FD
HONORABLE	ENGEL	ELIOT L.		O	NY17	2009	2008	5/15/2009	8140181	FD
HONORABLE	ENGLISH	PHIL		T	PA03	2009	2009	1/29/2009	8139669	FD
HONORABLE	ESHOO	ANNA G.		O	CA14	2009	2008	4/22/2009	8140182	FD
HONORABLE	ETHERIDGE	BOB		O	NC02	2009	2008	4/22/2009	8140183	FD
HONORABLE	EVERETT	TERRY		O	AL02	2009	2008	2/12/2009	8139732	FD
HONORABLE	FALEOMAVAEGA	ENI F. H.		A	AS00	2009	2008	6/19/2009	8142832	FD
HONORABLE	FALEOMAVAEGA	ENI F. H.		O	AS00	2009	2008	5/15/2009	8140184	FD
HONORABLE	FALLIN	MARY		A	OK05	2009	2008	6/16/2010	8147821	FD
HONORABLE	FALLIN	MARY		O	OK05	2009	2008	5/15/2009	8140185	FD
HONORABLE	FARR	SAM		A	CA17	2009	2008	7/15/2009	8142998	FD
HONORABLE	FARR	SAM		O	CA17	2009	2008	5/15/2009	8140186	FD
HONORABLE	FATTAH	CHAKA		O	PA02	2009	2008	5/15/2009	8140187	FD
HONORABLE	FATTAH	CHAKA		A	PA02	2009	2008	6/9/2009	8142473	FD
HONORABLE	FEENEY	TOM		O	FL24	2009	2008	2/13/2009	8139733	FD
HONORABLE	FERGUSON	MIKE		T	NJ07	2009	2009	5/29/2009	8142717	FD
HONORABLE	FILNER	BOB		O	CA51	2009	2008	5/13/2009	8140188	FD
HONORABLE	FLAKE	JEFF		O	AZ06	2009	2008	5/14/2009	8140189	FD
HONORABLE	FLEMING	JOHN		O	LA04	2009	2008	5/14/2009	8140190	FD
HONORABLE	FORBES	J. RANDY		O	VA04	2009	2008	8/10/2009	8143143	FD
HONORABLE	FORTENBERRY	JEFF		A	NE01	2009	2008	9/8/2009	8143280	FD
HONORABLE	FORTENBERRY	JEFF		O	NE01	2009	2008	5/21/2009	8140191	FD
HONORABLE	FORTUNO	LUIS G.		T	PR00	2009	2009	1/21/2009	8139644	FD
HONORABLE	FOSTER	BILL		A	IL14	2009	2008	6/4/2010	8147612	FD
HONORABLE	FOSTER	BILL		O	IL14	2009	2008	5/7/2009	8140192	FD
HONORABLE	FOXX	VIRGINIA		A	NC05	2009	2008	2/26/2010	8143978	FD
HONORABLE	FOXX	VIRGINIA		O	NC05	2009	2008	5/15/2009	8140193	FD
HONORABLE	FRANK	BARNEY		A	MA04	2009	2008	5/22/2009	8140650	FD
HONORABLE	FRANK	BARNEY		O	MA04	2009	2008	5/15/2009	8140194	FD
HONORABLE	FRANKS	TRENT		O	AZ02	2009	2008	5/15/2009	8140195	FD
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2009	2008	5/15/2009	8140196	FD
HONORABLE	FUDGE	MARCIA L.		O	OH11	2009	2008	5/14/2009	8140197	FD
HONORABLE	GALLEGLY	ELTON		O	CA24	2009	2008	5/5/2009	8140198	FD
HONORABLE	GARRETT	SCOTT		O	NJ05	2009	2008	5/14/2009	8140199	FD
HONORABLE	GERLACH	JIM		O	PA06	2009	2008	7/31/2009	8143091	FD
HONORABLE	GIFFORDS	GABRIELLE		O	AZ08	2009	2008	5/14/2009	8140200	FD
HONORABLE	GILCHREST	WAYNE T.		T	MD01	2009	2009	2/24/2009	8139754	FD
HONORABLE	GINGREY	PHIL		A	GA11	2009	2008	6/26/2009	8142912	FD
HONORABLE	GOHMERT	LOUIE		O	TX01	2009	2008	5/15/2009	8140201	FD
HONORABLE	GONZALEZ	CHARLES A.		O	TX20	2009	2008	5/13/2009	8140202	FD
	GONZALEZ	JOHN M.		T	IL08	2009	2009	10/24/2012	8209298	FD
HONORABLE	GOODE	VIRGIL H.	JR.	T	VA05	2009	2009	1/30/2009	8139672	FD
HONORABLE	GOODLATTE	BOB		O	VA06	2009	2008	5/15/2009	8140203	FD
HONORABLE	GORDON	BART		O	TN06	2009	2008	7/10/2009	8142956	FD
HONORABLE	GRANGER	KAY		O	TX12	2009	2008	6/24/2009	8142833	FD
HONORABLE	GRAVES	SAM		A	MO06	2009	2008	6/4/2009	8142068	FD
HONORABLE	GRAVES	SAM		O	MO06	2009	2008	5/14/2009	8140204	FD
HONORABLE	GRAYSON	ALAN		A	FL08	2009	2008	12/2/2015	9107973	FD
HONORABLE	GRAYSON	ALAN		A	FL08	2009	2008	12/2/2015	9107974	FD
HONORABLE	GRAYSON	ALAN		O	FL08	2009	2008	8/13/2009	8143183	FD
HONORABLE	GREEN	AL		O	TX09	2009	2008	5/14/2009	8140205	FD
HONORABLE	GREEN	GENE		O	TX29	2009	2008	5/13/2009	8140206	FD
HONORABLE	GRIFFITH	PARKER		O	AL05	2009	2008	5/15/2009	8140207	FD
HONORABLE	GRIFFITH	PARKER		A	AL05	2009	2008	10/7/2009	8143421	FD
HONORABLE	GRIJALVA	RAUL M.		O	AZ07	2009	2008	6/15/2009	8142785	FD
HONORABLE	GUTHRIE	BRETT		O	KY02	2009	2008	5/15/2009	8140208	FD
HONORABLE	GUTIERREZ	LUIS V.		A	IL04	2009	2008	2/26/2010	8143979	FD
HONORABLE	GUTIERREZ	LUIS V.		O	IL04	2009	2008	8/13/2009	8143184	FD
HONORABLE	HALL	JOHN J.		O	NY19	2009	2008	8/19/2009	8143236	FD
HONORABLE	HALL	RALPH M.		O	TX04	2009	2008	5/7/2009	8140209	FD
HONORABLE	HALVORSON	DEBORAH L.		O	IL11	2009	2008	5/14/2009	8140210	FD
	HANRAHAN	THOMAS K.		A	CL00	2009	2008	4/23/2012	8206758	FD
HONORABLE	HARE	PHIL		O	IL17	2009	2008	5/15/2009	8140211	FD
HONORABLE	HARMAN	JANE		O	CA36	2009	2008	5/15/2009	8140212	FD
HONORABLE	HARPER	GREGG		O	MS03	2009	2008	8/12/2009	8143144	FD
HONORABLE	HASTINGS	ALCEE L.		O	FL23	2009	2008	5/13/2009	8140213	FD
HONORABLE	HASTINGS	DOC		A	WA04	2009	2008	5/14/2010	8144326	FD
HONORABLE	HASTINGS	DOC		O	WA04	2009	2008	5/13/2009	8140214	FD
HONORABLE	HAYES	ROBIN		T	NC08	2009	2009	5/14/2009	8140003	FD
HONORABLE	HEINRICH	MARTIN		A	NM01	2009	2008	5/22/2017	9110829	FD
HONORABLE	HEINRICH	MARTIN		O	NM01	2009	2008	5/15/2009	8140215	FD
HONORABLE	HELLER	DEAN		O	NV02	2009	2008	5/15/2009	8140218	FD
HONORABLE	HENSARLING	JEB		O	TX05	2009	2008	5/15/2009	8140216	FD
HONORABLE	HERGER	WALLY		O	CA02	2009	2008	5/15/2009	8140217	FD
HONORABLE	HERSETH SANDLIN	STEPHANIE		A	SD00	2009	2008	12/17/2009	8143788	FD
HONORABLE	HERSETH SANDLIN	STEPHANIE		O	SD00	2009	2008	5/15/2009	8148913	FD
HONORABLE	HIGGINS	BRIAN		O	NY27	2009	2008	4/23/2009	8140223	FD
HONORABLE	HILL	BARON P.		O	IN09	2009	2008	5/13/2009	8140224	FD
HONORABLE	HIMES	JAMES A.		O	CT04	2009	2008	5/15/2009	8140219	FD
HONORABLE	HINCHEY	MAURICE D.		A	NY22	2009	2008	7/16/2009	8143037	FD
HONORABLE	HINCHEY	MAURICE D.		O	NY22	2009	2008	5/14/2009	8140225	FD
HONORABLE	HINOJOSA	RUBEN		A	TX15	2009	2008	6/11/2009	8142725	FD
HONORABLE	HINOJOSA	RUBEN		O	TX15	2009	2008	5/13/2009	8140226	FD
HONORABLE	HIRONO	MAZIE K.		O	HI02	2009	2008	6/10/2009	8142643	FD
HONORABLE	HOBSON	DAVID L.		T	OH07	2009	2009	4/20/2009	8139943	FD
HONORABLE	HODES	PAUL W.		O	NH02	2009	2008	7/31/2009	8143092	FD
HONORABLE	HOEKSTRA	PETER		O	MI02	2009	2008	5/15/2009	8140227	FD
HONORABLE	HOLDEN	TIM		O	PA17	2009	2008	5/15/2009	8140228	FD
HONORABLE	HOLT	RUSH D.		O	NJ12	2009	2008	5/15/2009	8140220	FD
HONORABLE	HONDA	MICHAEL M.		O	CA15	2009	2008	5/13/2009	8140221	FD
HONORABLE	HOOLEY	DARLENE		T	OR05	2009	2009	4/14/2009	8139926	FD
HONORABLE	HOYER	STENY H.		O	MD05	2009	2008	5/22/2009	8140229	FD
HONORABLE	HULSHOF	KENNY		T	MO09	2009	2009	2/19/2009	8139736	FD
HONORABLE	HUNTER	DUNCAN		O	CA52	2009	2008	5/14/2009	8140222	FD
HONORABLE	HUNTER	DUNCAN		T	CA52	2009	2009	2/4/2009	8139708	FD
HONORABLE	INGLIS	BOB		O	SC04	2009	2008	5/15/2009	8140230	FD
HONORABLE	INSLEE	JAY		O	WA01	2009	2008	5/13/2009	8140231	FD
HONORABLE	ISRAEL	STEVE		O	NY02	2009	2008	5/15/2009	8140232	FD
HONORABLE	ISSA	DARRELL E.		O	CA49	2009	2008	6/16/2009	8142792	FD
HONORABLE	JACKSON	JESSE L.	JR.	O	IL02	2009	2008	5/15/2009	8140236	FD
HONORABLE	JACKSON-LEE	SHEILA		O	TX18	2009	2008	8/14/2009	8143185	FD
HONORABLE	JEFFERSON	WILLIAM J.		T	LA02	2009	2009	2/19/2009	8139737	FD
