Prefix	Last	First	Suffix	FilingType	StateDst	Year	Filing Year	FilingDate	DocID	DisclosureType
HONORABLE	BROWN	CORRINE		A	FL03	2011	2010	7/20/2011	8203405	FD
HONORABLE	BROWN	CORRINE		A	FL03	2011	2010	7/15/2011	8203360	FD
HONORABLE	BROWN	HENRY		T	SC01	2011	2011	5/12/2011	8200670	FD
	BROWN	MARVEN WADE		D	TX11	2011	2011	2/1/2012	8207624	FD
HONORABLE	BROWN-WAITE	GINNY		T	FL05	2011	2011	5/6/2011	8200645	FD
	BUCHANAN	MICHAEL D.		A	TX05	2011	2010	5/15/2012	8205119	FD
HONORABLE	BUCHANAN	VERN		O	FL13	2011	2010	5/13/2011	8203114	FD
HONORABLE	BUCHANAN	VERN		A	FL13	2011	2010	9/13/2011	8203947	FD
HONORABLE	BUCSHON	LARRY		O	IN08	2011	2010	5/16/2011	8201816	FD
HONORABLE	BUERKLE	ANN MARIE		O	NY25	2011	2010	8/15/2011	8203674	FD
	BULGER	MARGARET ANNE		T	LC00	2011	2011	2/21/2012	8204687	FD
	BUNN	SHEILA E.		T	DC00	2011	2011	4/2/2012	8204872	FD
HONORABLE	BURGESS	MICHAEL C.		A	TX26	2011	2010	6/8/2012	8206296	FD
HONORABLE	BURGESS	MICHAEL C.		O	TX26	2011	2010	6/24/2011	8203168	FD
HONORABLE	BURTON	DAN		O	IN05	2011	2010	8/5/2011	8203584	FD
	BUSH	GARY C.		T	GP00	2011	2011	2/15/2012	9100399	FD
	BUTLER	LEIGH H.		T	AL07	2011	2011	9/25/2012	8208826	FD
HONORABLE	BUTTERFIELD	G. K.		A	NC01	2011	2010	8/11/2011	8203643	FD
HONORABLE	BUTTERFIELD	G. K.		O	NC01	2011	2010	5/12/2011	8201817	FD
HONORABLE	BUYER	STEVE		T	IN04	2011	2011	1/13/2011	8200119	FD
HONORABLE	CALVERT	KEN		O	CA44	2011	2010	5/12/2011	8202480	FD
HONORABLE	CAMP	DAVE		O	MI04	2011	2010	6/15/2011	8203047	FD
HONORABLE	CAMP	DAVE		A	MI04	2011	2010	5/7/2014	8214686	FD
HONORABLE	CAMPBELL	JOHN		O	CA48	2011	2010	5/11/2011	8202481	FD
HONORABLE	CANSECO	FRANCISCO R.		A	TX23	2011	2010	9/12/2012	8208303	FD
HONORABLE	CANTOR	ERIC		A	VA07	2011	2010	3/7/2012	8204773	FD
HONORABLE	CANTOR	ERIC		O	VA07	2011	2010	5/13/2011	8202482	FD
	CANTY	LEEKWAME		A	GO00	2011	2010	10/26/2012	8209371	FD
	CANTY	LEEKWAME		O	GO00	2011	2010	4/12/2012	9100418	FD
HONORABLE	CAO	ANH "JOSEPH"		T	LA02	2011	2011	5/12/2011	8200671	FD
HONORABLE	CAPITO	SHELLEY MOORE		A	WV02	2011	2010	5/16/2011	8202484	FD
HONORABLE	CAPITO	SHELLEY MOORE		A	WV02	2011	2010	6/14/2011	8203005	FD
HONORABLE	CAPITO	SHELLEY MOORE		O	WV02	2011	2010	5/13/2011	8202483	FD
HONORABLE	CAPPS	LOIS		O	CA23	2011	2010	5/3/2011	8202485	FD
HONORABLE	CAPUANO	MICHAEL E.		A	MA08	2011	2010	6/15/2011	8203037	FD
HONORABLE	CAPUANO	MICHAEL E.		O	MA08	2011	2010	5/11/2011	8202494	FD
	CARDENAS	TONY		O	CA28	2011	2010	4/11/2012	8208046	FD
HONORABLE	CARDOZA	DENNIS A.		A	CA18	2011	2010	7/10/2012	8206504	FD
HONORABLE	CARDOZA	DENNIS A.		A	CA18	2011	2010	9/25/2012	8208825	FD
HONORABLE	CARDOZA	DENNIS A.		O	CA18	2011	2010	5/16/2011	8202486	FD
HONORABLE	CARNAHAN	RUSS		A	MO03	2011	2010	7/8/2011	8203261	FD
HONORABLE	CARNAHAN	RUSS		O	MO03	2011	2010	5/12/2011	8202487	FD
HONORABLE	CARNEY	CHRISTOPHER		T	PA10	2011	2011	5/27/2011	8202886	FD
HONORABLE	CARNEY	JOHN C.	JR.	O	DE00	2011	2010	6/10/2011	8202961	FD
	CARON	CHRISTOPHER		T	OK04	2011	2011	2/3/2012	8204627	FD
	CARRINGTON	WILLIAM J.		A	CB00	2011	2010	7/23/2012	8206701	FD
HONORABLE	CARSON	ANDRE		A	IN07	2011	2010	6/16/2011	8203104	FD
HONORABLE	CARSON	ANDRE		O	IN07	2011	2010	6/1/2011	8202804	FD
	CARSON	DAVID O.		E	LC00	2011	2011	6/6/2012	8208803	FD
HONORABLE	CARTER	JOHN R.		O	TX31	2011	2010	5/13/2011	8202488	FD
HONORABLE	CASSIDY	BILL		A	LA06	2011	2010	11/1/2011	8204199	FD
HONORABLE	CASSIDY	BILL		O	LA06	2011	2010	5/19/2011	8202489	FD
HONORABLE	CASTLE	MIKE		T	DE00	2011	2011	2/15/2011	9100044	FD
HONORABLE	CASTOR	KATHY		O	FL11	2011	2010	5/16/2011	8202490	FD
HONORABLE	CASTOR	KATHY		A	FL11	2011	2010	6/15/2011	8203045	FD
	CASWELL	WENDY S.		A	CL00	2011	2010	4/28/2014	8214595	FD
	CAUTHON	JAMES D.		T	CP00	2011	2011	2/15/2012	9100402	FD
HONORABLE	CHABOT	STEVE		O	OH01	2011	2010	5/10/2011	8202491	FD
HONORABLE	CHAFFETZ	JASON		O	UT03	2011	2010	5/12/2011	8202492	FD
HONORABLE	CHANDLER	BEN		O	KY06	2011	2010	5/13/2011	8202493	FD
HONORABLE	CHILDERS	TRAVIS		T	MS01	2011	2011	2/9/2011	8200221	FD
HONORABLE	CHRISTENSEN	DONNA M.		O	VI00	2011	2010	5/4/2011	8202495	FD
	CHROBAK	JOHN J.		T	GP00	2011	2011	2/1/2012	8204606	FD
HONORABLE	CHU	JUDY		A	CA32	2011	2010	5/14/2012	8205087	FD
HONORABLE	CHU	JUDY		A	CA32	2011	2010	5/31/2011	8202805	FD
HONORABLE	CHU	JUDY		O	CA32	2011	2010	5/13/2011	8202496	FD
	CIANGO	JACOB		T	AO00	2011	2011	4/19/2012	8204949	FD
HONORABLE	CICILLINE	DAVID N.		O	RI01	2011	2010	5/13/2011	8202497	FD
HONORABLE	CLARKE	HANSEN		O	MI13	2011	2010	5/24/2011	8202498	FD
HONORABLE	CLARKE	YVETTE D.		O	NY11	2011	2010	8/29/2011	8203810	FD
HONORABLE	CLAY	WM. LACY		O	MO01	2011	2010	5/3/2011	8202499	FD
HONORABLE	CLEAVER	EMANUEL		A	MO05	2011	2010	5/15/2012	8205086	FD
HONORABLE	CLEAVER	EMANUEL		O	MO05	2011	2010	5/13/2011	8202500	FD
HONORABLE	CLYBURN	JAMES E.		A	SC06	2011	2010	3/22/2012	8204822	FD
HONORABLE	CLYBURN	JAMES E.		O	SC06	2011	2010	5/13/2011	8202501	FD
HONORABLE	COBLE	HOWARD		A	NC06	2011	2010	10/12/2011	8204092	FD
HONORABLE	COBLE	HOWARD		A	NC06	2011	2010	7/11/2011	8203262	FD
HONORABLE	COBLE	HOWARD		O	NC06	2011	2010	5/16/2011	8202502	FD
HONORABLE	COFFMAN	MIKE		O	CO06	2011	2010	5/24/2011	8202503	FD
	COHEN	JEFFREY M.		O	FL14	2011	2010	1/9/2012	8207849	FD
HONORABLE	COHEN	STEVE		O	TN09	2011	2010	6/15/2011	8203038	FD
HONORABLE	COLE	TOM		A	OK04	2011	2010	5/31/2011	8202806	FD
HONORABLE	COLE	TOM		O	OK04	2011	2010	5/16/2011	8202504	FD
HONORABLE	CONAWAY	K. MICHAEL		O	TX11	2011	2010	5/16/2011	8202505	FD
	CONDON	DAVID		T	WA05	2011	2011	5/11/2012	8205096	FD
	CONDON	JOAN O.		T	IR00	2011	2011	1/12/2012	8204514	FD
HONORABLE	CONNOLLY	GERALD E.		O	VA11	2011	2010	5/16/2011	8202506	FD
HONORABLE	CONYERS	JOHN	JR.	O	MI14	2011	2010	6/15/2011	8203039	FD
HONORABLE	COOPER	JIM		O	TN05	2011	2010	5/16/2011	8202507	FD
	CORCORAN	CHRISTINE M.		T	OH13	2011	2011	1/3/2012	8204499	FD
HONORABLE	COSTA	JIM		A	CA20	2011	2010	6/3/2011	8202807	FD
HONORABLE	COSTA	JIM		A	CA20	2011	2010	7/19/2011	8203406	FD
HONORABLE	COSTA	JIM		O	CA20	2011	2010	5/13/2011	8202508	FD
HONORABLE	COSTELLO	JERRY F.		O	IL12	2011	2010	5/12/2011	8202509	FD
HONORABLE	COURTNEY	JOE		O	CT02	2011	2010	5/16/2011	8202510	FD
HONORABLE	CRAVAACK	CHIP		O	MN08	2011	2010	8/18/2010	8203716	FD
HONORABLE	CRAWFORD	ERIC A. "RICK"		O	AR01	2011	2010	6/16/2011	8203101	FD
HONORABLE	CRENSHAW	ANDER		A	FL04	2011	2010	6/27/2011	8203195	FD
HONORABLE	CRENSHAW	ANDER		O	FL04	2011	2010	5/13/2011	8202511	FD
HONORABLE	CRITZ	MARK S.		O	PA12	2011	2010	5/16/2011	8202512	FD
	CROCKER	ROYCE		O	LC00	2011	2010	11/16/2015	9107947	FD
HONORABLE	CROWLEY	JOSEPH		O	NY07	2011	2010	5/16/2011	8202513	FD
HONORABLE	CUELLAR	HENRY		A	TX28	2011	2010	5/15/2012	8205088	FD
HONORABLE	CUELLAR	HENRY		O	TX28	2011	2010	5/23/2011	8202515	FD
HONORABLE	CULBERSON	JOHN ABNEY		O	TX07	2011	2010	5/13/2011	8202514	FD
HONORABLE	CUMMINGS	ELIJAH E.		O	MD07	2011	2010	5/23/2011	8202516	FD
	CUNNINGHAM	PATRICK J.		T	LC00	2011	2011	2/15/2012	9100400	FD
HONORABLE	DAHLKEMPER	KATHY		T	PA03	2011	2011	2/1/2011	8200158	FD
HONORABLE	DAVIS	ARTUR		T	AL07	2011	2011	12/17/2010	8200069	FD
HONORABLE	DAVIS	DANNY K.		O	IL07	2011	2010	5/25/2011	8202525	FD
	DAVIS	FRANK L.		T	GO00	2011	2011	1/13/2012	8204515	FD
HONORABLE	DAVIS	GEOFF		O	KY04	2011	2010	5/12/2011	8202526	FD
HONORABLE	DAVIS	LINCOLN		T	TN04	2011	2011	2/3/2011	8200194	FD
HONORABLE	DAVIS	SUSAN A.		O	CA53	2011	2010	5/16/2011	8202527	FD
	DEAN	EMILY W. F.		E	GP00	2011	2011	2/8/2012	8208804	FD
HONORABLE	DEFAZIO	PETER A.		A	OR04	2011	2010	6/22/2011	8203138	FD
HONORABLE	DEFAZIO	PETER A.		O	OR04	2011	2010	5/9/2011	8202529	FD
HONORABLE	DEGETTE	DIANA		O	CO01	2011	2010	5/16/2011	8202528	FD
HONORABLE	DELAHUNT	BILL		T	MA10	2011	2011	1/24/2011	8200125	FD
	DELANEY	JOHN K.		X	MD06	2011	2010	4/27/2012	8207032	FD
HONORABLE	DELAURO	ROSA L.		O	CT03	2011	2010	5/13/2011	8202530	FD
	DELGADO	PATRICIA C.		A	CA30	2011	2010	9/17/2012	8208721	FD
	DENG	ZHONGRUI		T	GO00	2011	2011	4/16/2012	8204890	FD
HONORABLE	DENT	CHARLES W.		O	PA15	2011	2010	8/4/2011	8203544	FD
HONORABLE	DESJARLAIS	SCOTT		O	TN04	2011	2010	6/13/2011	8202990	FD
HONORABLE	DEUTCH	THEODORE E.		A	FL19	2011	2010	5/15/2012	8205091	FD
HONORABLE	DEUTCH	THEODORE E.		O	FL19	2011	2010	5/16/2011	8202531	FD
HONORABLE	DIAZ-BALART	LINCOLN		T	FL21	2011	2011	2/9/2011	8200223	FD
HONORABLE	DIAZ-BALART	MARIO		O	FL21	2011	2010	5/5/2011	8202532	FD
HONORABLE	DICKS	NORMAN D.		O	WA06	2011	2010	5/10/2011	8202533	FD
HONORABLE	DINGELL	JOHN D.		A	MI15	2011	2010	5/15/2012	8205089	FD
HONORABLE	DINGELL	JOHN D.		O	MI15	2011	2010	5/16/2011	8202534	FD
HONORABLE	DJOU	CHARLES		T	HI01	2011	2011	4/20/2011	8200562	FD
HONORABLE	DOLD	ROBERT J.		O	IL10	2011	2010	5/13/2011	8202535	FD
HONORABLE	DONNELLY	JOE		O	IN02	2011	2010	5/16/2011	8202536	FD
	DOWNING	DAMIEN D.		T	GP00	2011	2011	1/26/2012	8204579	FD
	DOYLE	JERRY L.		O	TX36	2011	2010	8/20/2012	8208548	FD
HONORABLE	DOYLE	MICHAEL F.		O	PA14	2011	2010	5/16/2011	8202537	FD
	DOYLE	TIM M.		O	RE00	2011	2010	1/13/2012	8207863	FD
HONORABLE	DREIER	DAVID		A	CA26	2011	2010	7/11/2012	8206505	FD
HONORABLE	DREIER	DAVID		A	CA26	2011	2010	9/27/2011	8204018	FD
HONORABLE	DREIER	DAVID		O	CA26	2011	2010	8/11/2011	8203644	FD
HONORABLE	DRIEHAUS	STEVE		T	OH01	2011	2011	1/26/2011	8200142	FD
	DUCKWORTH	L. TAMMY		A	IL08	2011	2010	10/3/2012	8209066	FD
	DUFFY	MARY ROSE		A	JT00	2011	2010	9/18/2012	8208744	FD
HONORABLE	DUFFY	SEAN P.		A	WI07	2011	2010	6/21/2011	8203139	FD
HONORABLE	DUFFY	SEAN P.		O	WI07	2011	2010	6/15/2011	8203072	FD
	DUKE	ANDREW		A	TN01	2011	2010	6/11/2012	9102168	FD
	DULBERG	JEFFREY R.		T	GP00	2011	2011	2/14/2012	8204667	FD
HONORABLE	DUNCAN	JEFF		O	SC03	2011	2010	5/13/2011	8202538	FD
HONORABLE	DUNCAN	JOHN J.	JR.	O	TN02	2011	2010	5/5/2011	8202539	FD
	ECKSTEIN	MATHEW A.		A	LG00	2011	2010	4/26/2012	8204973	FD
	ECKSTEIN	MATHEW A.		A	LG00	2011	2010	12/12/2012	8209529	FD
HONORABLE	EDWARDS	CHET		T	TX17	2011	2011	1/27/2011	8200143	FD
HONORABLE	EDWARDS	DONNA F.		O	MD04	2011	2010	5/16/2011	8202540	FD
HONORABLE	EHLERS	VERNON		T	MI03	2011	2011	1/6/2011	8200096	FD
	ELLIOTT	MATTHEW T.		T	GP00	2011	2011	3/21/2012	8204824	FD
	ELLIS	LAUREN N.		A	MO02	2011	2010	9/28/2012	8209012	FD
HONORABLE	ELLISON	KEITH		O	MN05	2011	2010	5/3/2011	8202541	FD
HONORABLE	ELLSWORTH	BRAD		T	IN08	2011	2011	1/26/2011	8200144	FD
	ELZY-TAYLOR	NADINE L.		T	GP00	2011	2011	3/16/2012	8204782	FD
HONORABLE	EMERSON	JO ANN		O	MO08	2011	2010	6/15/2011	8203073	FD
HONORABLE	ENGEL	ELIOT L.		A	NY17	2011	2010	7/11/2011	8203302	FD
HONORABLE	ENGEL	ELIOT L.		O	NY17	2011	2010	5/16/2011	8202542	FD
HONORABLE	ESHOO	ANNA G.		O	CA14	2011	2010	5/3/2011	8202543	FD
HONORABLE	ETHERIDGE	BOB		T	NC02	2011	2011	2/1/2011	8200187	FD
	EVANS	JAMES M.		T	AC00	2011	2011	2/24/2012	8204688	FD
	EVANS	JOSEPH E.	JR.	A	CB00	2011	2010	5/4/2012	8206785	FD
	FACEY	NATHAN A.		A	OH09	2011	2010	2/17/2012	8206786	FD
HONORABLE	FALEOMAVAEGA	ENI F. H.		O	AS00	2011	2010	5/11/2011	8202544	FD
HONORABLE	FALLIN	MARY		T	OK05	2011	2011	2/11/2011	9100045	FD
HONORABLE	FARENTHOLD	BLAKE		A	TX27	2011	2010	8/18/2011	8203734	FD
HONORABLE	FARENTHOLD	BLAKE		O	TX27	2011	2010	5/16/2011	8202545	FD
HONORABLE	FARR	SAM		O	CA17	2011	2010	5/16/2011	8202546	FD
	FASTEAU	JAMIE P.		A	EE00	2011	2010	5/7/2012	8205050	FD
HONORABLE	FATTAH	CHAKA		O	PA02	2011	2010	5/12/2011	8202547	FD
	FEDDEMAN	EDWARD G.		A	SY00	2011	2010	5/16/2012	8205098	FD
	FEDDEMAN	EDWARD G.		A	SY00	2011	2010	5/17/2012	8205120	FD
HONORABLE	FILNER	BOB		O	CA51	2011	2010	6/6/2011	8202808	FD
HONORABLE	FINCHER	STEPHEN LEE		O	TN08	2011	2010	5/16/2011	8202548	FD
HONORABLE	FITZPATRICK	MICHAEL G.		O	PA08	2011	2010	6/15/2011	8203040	FD
HONORABLE	FITZPATRICK	MICHAEL G.		A	PA08	2011	2010	11/17/2011	8204337	FD
HONORABLE	FLAKE	JEFF		O	AZ06	2011	2010	5/12/2011	8202550	FD
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		A	TN03	2011	2010	7/19/2011	8203407	FD
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		O	TN03	2011	2010	5/23/2011	8202549	FD
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		A	TN03	2011	2010	7/20/2011	8203408	FD
HONORABLE	FLEMING	JOHN		A	LA04	2011	2010	10/27/2011	8204174	FD
HONORABLE	FLEMING	JOHN		O	LA04	2011	2010	5/5/2011	8202551	FD
HONORABLE	FLORES	BILL		O	TX17	2011	2010	8/11/2011	8203646	FD
HONORABLE	FORBES	J. RANDY		A	VA04	2011	2010	7/14/2011	8203409	FD
HONORABLE	FORBES	J. RANDY		O	VA04	2011	2010	6/14/2011	8203006	FD
HONORABLE	FORTENBERRY	JEFF		O	NE01	2011	2010	6/3/2011	8202809	FD
HONORABLE	FOSTER	BILL		T	IL14	2011	2011	3/10/2011	8200329	FD
	FOSTER	G. WILLIAM (BILL)		A	IL11	2011	2010	1/2/2013	8209583	FD
HONORABLE	FOXX	VIRGINIA		O	NC05	2011	2010	7/28/2011	8203466	FD
HONORABLE	FRANK	BARNEY		O	MA04	2011	2010	5/13/2011	8202552	FD
HONORABLE	FRANK	BARNEY		A	MA04	2011	2010	6/24/2011	8203169	FD
HONORABLE	FRANKS	TRENT		O	AZ02	2011	2010	5/13/2011	8202554	FD
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2011	2010	5/12/2011	8202553	FD
HONORABLE	FUDGE	MARCIA L.		O	OH11	2011	2010	5/13/2011	8202555	FD
HONORABLE	GALLEGLY	ELTON		O	CA24	2011	2010	5/12/2011	8202557	FD
